active_directory_canonical_name,device_type,protection_engine_version,encryption,domain,site_id,firewall_status,knowledge_catalog_date,reinstall_agent_requested,license_status,reinstall_protection_requested,last_connection_date,agent_version,reboot_requested,mac_addresses,type,site_name,operating_system,custom_group_folder_path,device_id,last_connection,protection_engine_update_status,host_name,security_configuration_id,knowledge_catalog_update_status,security_configuration_name,adaptive_defense_status,account_id,ip_address,isolation_state,logged_on_users_list,accumulated_protection_status,platform_id,file_antivirus_status
,1,3.06.00.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,6,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:07:10.22Z,1.16.00.0000,False,"['0e:ad:23:83:13:8e', '26:c1:e7:b4:9f:ae', '26:c1:e7:b4:9f:af', '26:c1:e7:b4:9f:ce', '26:c1:e7:b4:9f:cf', '36:c4:56:69:69:40', '36:c4:56:69:69:44', '4e:10:8d:33:71:f2', '8e:39:f8:59:e5:2d']",1,AAPICO HITECH PCL,macOS Tahoe (26.1),All\AAPICO\AITS\Mac Book,1a8042a3-aea8-48e6-9152-ed47ab69e314,2025-11-18T08:07:10.22Z,1,AITS60E01008,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,3,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.172,0,,3,3,3
,1,3.06.00.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,6,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:14:53.706Z,1.16.00.0000,False,"['0a:df:3a:17:c4:68', '0a:df:3a:17:c4:69', '0a:df:3a:17:c4:88', '0a:df:3a:17:c4:89', '12:99:7e:35:9d:95', '36:fd:8a:46:dc:80', '36:fd:8a:46:dc:84', '8a:cf:38:7e:f9:1e', '9e:6a:50:6f:82:2e']",1,AAPICO HITECH PCL,macOS Tahoe (26.1),All\AAPICO\AITS\Mac Book,c7f00290-b037-425a-a215-1690a6fc53a6,2025-11-18T05:14:53.706Z,1,AITS60E01006,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.173.216.119,0,,1,3,1
,1,3.06.00.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,6,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:27:21.028Z,1.16.00.0000,False,"['0A:83:5D:CE:8C:29', '36:2D:4F:B0:F0:00', '36:2D:4F:B0:F0:04', '5E:D2:C7:89:75:F2', '66:59:17:45:68:CE', '66:59:17:45:68:CF', '66:59:17:45:68:EE', '66:59:17:45:68:EF', 'EE:48:73:25:65:AF']",1,AAPICO HITECH PCL,macOS Tahoe (26.0.1),All\AAPICO\AITS\Mac Book,d782537f-d830-4f0a-a25d-5f7b863fd1b8,2025-11-18T06:27:21.028Z,1,AITS60E01010,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.183,0,,1,3,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0210,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:31:47.465Z,1.24.02.0000,False,"['DC:21:5C:E9:16:3C', 'DC:21:5C:E9:16:40', '50:81:40:9C:99:06']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AITS,d56bcbe1-cf4b-47c9-a849-e4db7412600a,2025-11-18T07:31:47.465Z,1,AH22ITNB0210,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.27,0,['AAPICO\\yuwathida.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AITS\FDC\AITSPEPC101,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-10-27T12:00:13Z,False,0,False,2025-10-28T00:53:00.745Z,1.23.01.0000,False,"['F4:8E:38:97:BD:20', '40:49:0F:62:7E:C5', '40:49:0F:62:7E:C6', '02:50:41:00:00:01']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AITS,99921469-74e3-4304-9d04-5a80758c0fb7,2025-10-28T00:53:00.745Z,2,AITSPEPC101,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.3.27,0,['AAPICO\\Dolreucha.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AITS\Engineering\AITSGISPC109,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-10-27T12:00:13Z,False,0,False,2025-10-27T21:21:58.028Z,1.23.01.0000,False,"['40:49:0F:62:7E:E9', 'F4:8E:38:97:C3:2A', '40:49:0F:62:7E:EA']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AITS,e0e3be1a-d5a2-4543-b184-42010226044d,2025-10-27T21:21:58.028Z,2,AITSGISPC109,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.3.2,0,['AAPICO\\Dolreucha.s'],1,1,1
aapico.com\Managed Desktop\Domestic\IT21SVNB01,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-04T13:00:09Z,False,0,False,2025-11-05T10:11:24.56Z,1.24.01.0000,False,"['CC:6B:1E:42:92:B5', '60:18:95:4B:C9:4D', 'CC:6B:1E:42:92:B6']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (21H1),All\Show Room\NV,02fae3b6-7e35-48cc-ba40-ee3f08fca715,2025-11-05T10:11:24.56Z,1,IT21SVNB01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.57,0,['AAPICO\\ambpshop'],1,1,1
aapico.com\Managed Desktop\Domestic\AMSVPC121,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:42:17.92Z,1.24.02.0000,False,"['00:EB:D8:C6:AD:C0', '64:00:6A:19:D4:F2']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\NV,6ae93008-9212-4196-9817-24978240a1e3,2025-11-18T07:42:17.92Z,3,AMSVPC121,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.0.100,0,['AMSVPC121\\ACC_ABLENL'],1,1,1
aapico.com\Managed Desktop\Domestic\MG22ACPC02,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:00:29.714Z,1.24.02.0000,False,"['AC:12:03:34:EB:80', 'A4:BB:6D:CD:94:6F']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (2004),All\Show Room\NV,982fd46a-2046-4170-8437-0138e8035908,2025-11-18T08:00:29.714Z,1,MG22ACPC02,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.24,0,['AAPICO\\accounting.mg'],1,1,1
aapico.com\Managed Desktop\Domestic\AMNVPCST2001,1,8.00.23.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:16:03.069Z,1.24.02.0000,False,"['E8:6F:38:4E:47:15', 'E4:54:E8:90:66:72']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (2004),All\Show Room\NV,1dfcf034-3dab-42b1-a5b8-e99b8c9deb37,2025-11-18T06:16:03.069Z,1,AMNVPCST2001,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.148,0,['AAPICO\\pattranit.t'],1,1,1
aapico.com\Managed Desktop\Domestic\AM16ITNB0010,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:41:20.379Z,1.24.02.0000,False,"['E4:54:E8:57:19:F9', 'EC:5C:68:95:27:69']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (2004),All\Show Room\NV,63d2f65c-a0a4-42a7-bfc4-53b52699e693,2025-11-18T07:41:20.379Z,1,AM16ITNB0010,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.73,0,['AAPICO\\wanida.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AMNVPCST2002,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:25:04.703Z,1.24.02.0000,False,"['E4:54:E8:90:21:5A', 'E8:6F:38:4E:20:73', 'E8:6F:38:4E:20:74']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\NV,6d68593e-dc2d-413d-a1d7-198156f9393a,2025-11-18T06:25:04.703Z,1,AMNVPCST2002,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.102,0,['AAPICO\\suchada.k'],1,1,1
aapico.com\Managed Desktop\Domestic\AM19ITPC0040,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:04:36.317Z,1.24.02.0000,False,"['EC:5C:68:95:27:AA', '00:09:0F:AA:00:01', 'EC:5C:68:95:27:A9', '00:09:0F:FE:00:01', 'E4:54:E8:57:16:2E']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (2004),All\Show Room\NV,e04ac385-19d4-4d08-806c-301378a96686,2025-11-18T06:04:36.317Z,1,AM19ITPC0040,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.44,0,['AAPICO\\naphat.w'],1,1,1
aapico.com\Managed Desktop\Domestic\AMNVPCAC2002,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:55:46.251Z,1.24.02.0000,False,"['E8:6F:38:4D:DC:86', 'E8:6F:38:4D:DC:85', 'E4:54:E8:8D:D0:F8']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\NV,3a2045c7-f591-4099-92da-149053909808,2025-11-18T06:55:46.251Z,1,AMNVPCAC2002,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.75,0,['AAPICO\\sirirat.n'],1,1,1
aapico.com\Managed Desktop\Domestic\AM19ITPC0090,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:53:56.105Z,1.24.02.0000,False,"['EC:5C:68:95:2D:64', 'E4:54:E8:57:20:6E', 'EC:5C:68:95:2D:63']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\NV,7ce062a2-1d9e-4576-8ea7-45dbc93e4795,2025-11-18T07:53:56.105Z,1,AM19ITPC0090,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.127,0,['AAPICO\\weeraya.i'],1,1,1
aapico.com\Managed Desktop\Domestic\AH19ITPC0020,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:56:01.833Z,1.24.02.0000,False,"['00:09:0F:AA:00:01', 'E4:54:E8:57:1A:06', '00:09:0F:FE:00:01', 'EC:5C:68:95:27:59']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (2004),All\Show Room\NV,c66e1446-dc1b-4589-b274-038bbb92ff85,2025-11-18T07:56:01.833Z,1,AH19ITPC0020,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.118,0,['AAPICO\\AMservice'],1,1,1
aapico.com\Managed Desktop\Domestic\AM19MKPC0010,1,8.00.23.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T04:25:10.539Z,1.24.02.0000,False,"['00:09:0F:AA:00:01', '00:09:0F:FE:00:01', 'E4:54:E8:73:20:B4', 'B0:68:E6:D9:1C:DB']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (2004),All\Show Room\NV,c432b149-3b64-47d2-b939-4455446dc727,2025-11-18T04:25:10.539Z,1,AM19MKPC0010,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.135,0,['AAPICO\\jitanong.p'],1,1,1
aapico.com\Computers\NV25CROPC01,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:02:50.789Z,1.24.02.0000,False,"['C4:65:16:B7:78:02', '9C:53:22:20:AC:20']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\NV,2478f8a6-209b-4630-9503-56d2cc521b6c,2025-11-18T05:02:50.789Z,1,NV25CROPC01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.32,0,['NV25CROPC01\\Admin'],1,1,1
aapico.com\Managed Desktop\Domestic\NVSAPC2101,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:09:52.317Z,1.24.02.0000,False,"['1C:69:7A:73:D9:27', '80:30:49:DE:22:84', '80:30:49:DE:22:83']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (1909),All\Show Room\NV,6cd89280-a2a3-47ea-b13d-ad4379802ebf,2025-11-18T08:09:52.317Z,1,NVSAPC2101,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.30,0,['AAPICO\\AMservice'],1,1,1
aapico.com\Managed Desktop\Domestic\AM-NVDOMAIN01,3,8.00.22.0025,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,3,2025-08-26T09:50:06Z,False,0,False,2025-11-18T07:29:52.547Z,1.24.02.0000,False,"['D4:AE:52:D4:95:34', 'D4:AE:52:D4:95:33']",3,AAPICO HITECH PCL,Windows Server 2012 R2 Standard,All\Show Room\NV,8cc7d4ac-1c2a-4aca-a40f-7503de7d0dcf,2025-11-18T07:29:52.547Z,1,AM-NVDOMAIN01,93bcebf6-59c4-4856-b112-c19328c579d4,1,Show Room Group,3,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.250,0,['AAPICO\\phongsakon.o'],3,1,3
aapico.com\Managed Desktop\Domestic\AMNV20REPC0020,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T04:35:03.554Z,1.24.02.0000,False,"['EA:6F:71:4E:BB:2C', 'E4:54:E8:90:7B:57']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (1909),All\Show Room\NV,6e24276d-4729-4462-b2ff-06e3b1fd1a4e,2025-11-18T04:35:03.554Z,1,AMNV20REPC0020,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.74,0,['AAPICO\\AMservice'],1,1,1
aapico.com\Managed Desktop\Domestic\NVIT20PC03,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-15T10:40:03Z,False,0,False,2025-11-16T07:20:24.362Z,1.24.02.0000,False,"['B8:85:84:C0:10:61', '48:F1:7F:B8:71:F3', '48:F1:7F:B8:71:F7']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (1809),All\Show Room\NV,b97a6e42-4c4b-4422-92c1-eacdd8a46b87,2025-11-16T07:20:24.362Z,1,NVIT20PC03,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.39,0,['AAPICO\\AMservice'],1,1,1
aapico.com\Managed Desktop\Domestic\AMOE61020046,1,8.00.23.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-11T13:10:04Z,False,0,False,2025-11-12T08:24:34.681Z,1.24.01.0000,False,"['74:40:BB:E6:D7:FF', '74:40:BB:E6:D8:00', '54:BF:64:89:63:E2']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (1909),All\Show Room\NV,3930883c-8b0b-4d22-bc2c-96b2aaeb8a77,2025-11-12T08:24:34.681Z,1,AMOE61020046,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.2.186,0,['AAPICO\\AMservice'],1,1,1
,1,8.00.24.0001,6,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:23:12.542Z,1.24.02.0000,False,"['9C:5A:44:2A:A4:EB', 'F8:A2:D6:FD:64:92', 'F8:A2:D6:FD:64:91']",1,AAPICO HITECH PCL,Windows 11 (24H2),All\Show Room\NV,b9174f6b-8e70-45a6-af2c-5cfa39e79a0f,2025-11-18T05:23:12.542Z,1,RMACCPC201,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.29,0,['RMACCPC201\\ACC_ABLENL02'],1,1,1
aapico.com\Managed Desktop\Domestic\NVHRRIPC01,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:07:03.17Z,1.24.02.0000,False,"['00:FF:06:46:AE:87', 'E8:6F:38:4E:04:ED', 'E4:54:E8:90:62:82', 'E8:6F:38:4E:04:EE']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\NV,e81c9954-c238-43cf-a2e2-33b828b392b4,2025-11-18T05:07:03.17Z,1,NVHRRIPC01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.10,0,['AAPICO\\AMservice'],1,1,1
aapico.com\Managed Desktop\Domestic\NV19PAPC02,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:20:36.042Z,1.24.02.0000,False,"['B8:85:84:C0:16:33', '48:F1:7F:B8:72:07', '45:15:20:F3:22:01']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\NV,a94c4efb-1b1d-4df0-b1ca-7d73085527ae,2025-11-18T05:20:36.042Z,1,NV19PAPC02,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.161,0,['AAPICO\\AMservice'],1,1,1
aapico.com\Managed Desktop\Domestic\AMSVPC120,1,8.00.23.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T03:40:31.087Z,1.24.02.0000,False,"['D8:9E:F3:0E:27:B5', '30:DE:4B:D0:59:96']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (2004),All\Show Room\NV,f3af0b43-ce9a-484b-87f9-b7623a96d639,2025-11-18T03:40:31.087Z,1,AMSVPC120,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.190,0,['AAPICO\\AMservice'],1,1,1
aapico.com\Managed Desktop\Domestic\AMPK20ACPC01,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:27:40.818Z,1.24.02.0000,False,"['48:F1:7F:B8:8F:12', 'B8:85:84:C0:18:22', '48:F1:7F:B8:8F:16']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\NV,61e0304c-82dc-49cd-a0a0-1af7115ace11,2025-11-18T07:27:40.818Z,1,AMPK20ACPC01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.50,0,['AAPICO\\surapitchaya.s'],1,1,1
,2,8.00.24.0001,6,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T03:11:39.256Z,1.24.02.0000,False,"['DC:F5:05:8C:16:23', 'DC:F5:05:8C:16:22']",2,AAPICO HITECH PCL,Windows 10 64 (22H2),All\Show Room\NV,f3b33316-5fae-4e10-93d6-cb973317b23b,2025-11-18T03:11:39.256Z,1,NV20SVMNB01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.53.1.68,0,['NV20SVMNB01\\Kannicha.c'],1,1,1
,1,8.00.24.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:28:21.046Z,1.24.02.0000,False,"['B8:85:84:A1:1A:CF', '48:A4:72:FF:13:1A', '48:A4:72:FF:13:1E']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (21H1),All\Show Room\NV,b4619fc1-dc4f-4d29-9426-695f66098365,2025-11-18T07:28:21.046Z,1,AMPT20SLPC0020,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.55.1.20,0,['AMPT20SLPC0020\\namfon.sa'],1,1,1
,1,8.00.24.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T04:58:22.209Z,1.24.02.0000,False,"['B8:85:84:A1:6A:05', 'C2:99:D6:0F:55:97', '48:A4:72:FF:45:9B']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (21H1),All\Show Room\NV,36bfe56a-df1b-4b41-a148-b193218db112,2025-11-18T04:58:22.209Z,1,AMPT20SLPC0010,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.55.1.67,0,['AMPT20SLPC0010\\kannika.c'],1,1,1
aapico.com\Managed Desktop\Domestic\PT19BPPC01,1,8.00.22.0025,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,,False,0,False,2025-11-18T05:46:07.784Z,1.23.01.0000,False,"['48:A4:72:FF:0F:19', 'B8:85:84:9E:D9:39', '48:A4:72:FF:0F:1D']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (1809),All\Show Room\NV,5b64522b-d8fc-4538-b7ef-91e2c24d4ed2,2025-11-18T05:46:07.784Z,1,PT19BPPC01,93bcebf6-59c4-4856-b112-c19328c579d4,1,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.55.1.56,0,['AAPICO\\yuparat.t'],1,1,1
,1,8.00.24.0001,6,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:17:58.843Z,1.24.02.0000,False,"['C8:94:02:68:54:F1', '50:81:40:23:EB:19']",1,AAPICO HITECH PCL,Windows 10 64 (20H2),All\Show Room\NV,6db75803-1d9f-49cd-a792-6ce4ba8a5b44,2025-11-18T05:17:58.843Z,1,DESKTOP-Q9IL35S,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.55.1.82,0,['DESKTOP-Q9IL35S\\66929'],1,1,1
aapico.com\Managed Desktop\Domestic\AMPT20BPPC06,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:23:08.529Z,1.24.02.0000,False,"['48:A4:72:FF:0F:7D', 'B8:85:84:A1:3D:20']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\NV,36e5a580-3a0f-4635-a321-27fb34a74e56,2025-11-18T07:23:08.529Z,1,AMPT20BPPC06,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.55.1.70,0,['AMPT20BPPC06\\Body&Parts'],1,1,1
,1,8.00.24.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:31:22.247Z,1.24.02.0000,False,"['48:A4:72:FF:13:29', 'B8:85:84:A1:19:60']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (21H1),All\Show Room\NV,214f8546-8a38-4bc2-afd9-c2dd0116ba10,2025-11-18T06:31:22.247Z,1,AMPT20SAPC02,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.55.1.29,0,['AMPT20SAPC02\\suchita.jan'],1,1,1
aapico.com\Managed Desktop\Domestic\PT19SAPC01,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:20:11.984Z,1.24.02.0000,False,"['48:A4:72:FF:44:0C', 'B8:85:84:A1:1A:C2']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (21H2),All\Show Room\NV,549e1982-1537-4a9b-b8bd-87d81769aa8f,2025-11-18T07:20:11.984Z,1,PT19SAPC01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.55.1.30,0,['AAPICO\\pt.service'],1,1,1
,1,8.00.24.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-10-29T11:40:03Z,False,0,False,2025-10-30T08:42:51.247Z,1.24.01.0000,False,"['B8:85:84:9E:DA:A2', '48:A4:72:FF:0F:54', '48:A4:72:FF:0F:50']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (1709),All\Show Room\NV,2ffd0444-aa18-46a4-8e70-e4f1c8e7fa87,2025-10-30T08:42:51.247Z,1,PT20CROPC02,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.55.1.34,0,['PT20CROPC02\\maliwan.sim'],1,1,1
